date,avg
2022-01-27,17.50
2022-01-28,16.25
2022-01-29,17.50
2022-01-30,17.67
2022-01-31,16.40
2022-02-01,17.50
2022-02-02,17.50
2022-02-03,17.50
2022-02-04,15.25
2022-02-05,17.50
2022-02-06,35.00
2022-02-07,27.50
2022-02-08,30.00
2022-02-09,19.00
2022-02-10,22.50
2022-02-11,22.50
2022-02-12,20.00
2022-02-13,20.00
2022-02-14,22.50
2022-02-15,22.50
2022-02-16,22.50
2022-02-17,27.50
2022-02-18,25.00
2022-02-19,25.00
2022-02-20,25.00
2022-02-21,25.00
2022-02-23,25.00
2022-02-24,25.00
2022-02-25,22.33
2022-02-27,22.33
2022-02-28,20.00
2022-03-01,22.50
2022-03-02,22.50
2022-03-03,24.00
2022-03-05,22.33
2022-03-06,22.33
2022-03-07,32.33
2022-03-08,25.00
2022-03-09,25.00
2022-03-10,25.00
2022-03-11,22.50
2022-03-12,22.50
2022-03-13,22.33
2022-03-14,22.50
2022-03-15,22.50
2022-03-16,26.00
2022-03-17,24.00
2022-03-18,25.00
2022-03-19,22.50
2022-03-20,22.33
2022-03-21,27.50
2022-03-22,25.80
2022-03-23,21.20
2022-03-24,21.25
2022-03-25,21.00
2022-03-26,22.50
2022-03-27,22.33
2022-03-28,22.50
2022-03-29,22.50
2022-03-30,22.00
2022-03-31,28.00
2022-04-01,26.40
2022-04-02,22.50
2022-04-03,22.33
2022-04-05,22.50
2022-04-06,25.00
2022-04-07,22.33
2022-04-08,22.33
2022-04-09,22.33
2022-04-10,22.33
2022-04-11,22.33
2022-04-12,22.33
2022-04-13,27.50
2022-04-14,30.00
2022-04-15,30.00
2022-04-16,27.50
2022-04-17,27.67
2022-04-18,32.50
2022-04-19,46.67
2022-04-20,45.00
2022-04-21,45.00
2022-04-22,40.00
2022-04-23,40.00
2022-04-24,45.00
2022-04-25,35.00
2022-04-26,39.00
2022-04-27,40.00
2022-04-28,40.00
2022-04-29,45.00
2022-04-30,40.00
2022-05-01,47.50
2022-05-02,65.00
2022-05-03,65.00
2022-05-04,55.00
2022-05-05,55.00
2022-05-06,55.00
2022-05-07,65.00
2022-05-08,55.00
2022-05-09,55.00
2022-05-10,55.00
2022-05-11,45.00
2022-05-12,55.00
2022-05-14,70.00
2022-05-15,55.00
2022-05-16,46.00
2022-05-17,35.00
2022-05-18,35.00
2022-05-19,45.00
2022-05-20,55.00
2022-05-21,55.00
2022-05-22,45.00
2022-05-23,45.00
2022-05-24,55.00
2022-05-25,65.00
2022-05-26,65.00
2022-05-27,75.00
2022-05-28,66.67
2022-05-29,85.00
2022-05-30,85.00
2022-05-31,80.00
2022-06-01,75.00
2022-06-02,75.00
2022-06-03,65.00
2022-06-04,60.00
2022-06-05,75.00
2022-06-06,70.00
2022-06-07,70.00
2022-06-08,70.00
2022-06-09,85.00
2022-06-10,85.00
2022-06-11,80.00
2022-06-12,80.00
2022-06-13,90.00
2022-06-15,88.00
2022-06-16,88.00
2022-06-17,88.00
2022-06-18,90.00
2022-06-19,95.00
2022-06-20,92.00
2022-06-21,82.00
2022-06-22,80.00
2022-06-23,80.00
2022-06-24,68.00
2022-06-25,60.00
2022-06-26,65.00
2022-06-28,60.00
2022-06-29,46.00
2022-06-30,52.00
2022-07-01,50.00
2022-07-02,45.00
2022-07-03,45.00
2022-07-04,46.00
2022-07-05,45.00
2022-07-06,54.00
2022-07-07,55.00
2022-07-08,55.00
2022-07-09,65.00
2022-07-10,45.00
2022-07-11,55.00
2022-07-12,56.00
2022-07-13,55.00
2022-07-14,55.00
2022-07-15,55.00
2022-07-16,46.00
2022-07-17,45.00
2022-07-18,45.00
2022-07-19,45.00
2022-07-20,35.00
2022-07-21,36.00
2022-07-22,35.00
2022-07-23,35.00
2022-07-24,35.00
2022-07-25,30.00
2022-07-26,30.00
2022-07-27,29.00
2022-07-28,30.00
2022-07-29,30.00
2022-07-30,30.00
2022-07-31,27.67
2022-08-01,28.00
2022-08-02,37.50
2022-08-03,27.50
2022-08-04,25.00
2022-08-05,25.00
2022-08-06,27.50
2022-08-07,27.67
2022-08-08,28.00
2022-08-09,28.00
2022-08-10,28.00
2022-08-11,35.00
2022-08-12,28.00
2022-08-13,27.50
2022-08-14,27.67
2022-08-15,35.00
2022-08-16,45.00
2022-08-17,45.00
2022-08-18,45.00
2022-08-19,45.00
2022-08-20,35.00
2022-08-21,35.00
2022-08-22,35.00
2022-08-23,35.00
2022-08-24,35.00
2022-08-25,40.00
2022-08-26,39.00
2022-08-27,35.00
2022-08-28,35.00
2022-08-29,38.00
2022-08-30,35.00
2022-08-31,35.00
2022-09-01,45.00
2022-09-02,45.00
2022-09-03,45.00
2022-09-04,35.00
2022-09-05,28.33
2022-09-06,35.00
2022-09-07,35.00
2022-09-08,35.00
2022-09-09,35.00
2022-09-10,35.00
2022-09-11,35.00
2022-09-12,35.00
2022-09-13,35.00
2022-09-14,35.00
2022-09-15,35.00
2022-09-16,45.00
2022-09-17,35.00
2022-09-18,35.00
2022-09-19,32.67
2022-09-20,32.50
2022-09-21,30.00
2022-09-22,35.00
2022-09-23,35.00
2022-09-24,32.50
2022-09-25,35.00
2022-09-26,40.00
2022-09-27,45.00
2022-09-28,35.00
2022-09-29,37.50
2022-09-30,40.00
2022-10-01,40.00
2022-10-02,45.00
2022-10-03,45.00
2022-10-04,45.00
2022-10-05,45.00
2022-10-06,45.00
2022-10-07,95.00
2022-10-08,50.00
2022-10-09,45.00
2022-10-10,40.00
2022-10-11,38.00
2022-10-12,39.00
2022-10-13,35.00
2022-10-14,35.00
2022-10-15,35.00
2022-10-16,45.00
2022-10-17,35.00
2022-10-18,35.00
2022-10-19,35.00
2022-10-20,37.50
2022-10-21,39.00
2022-10-22,35.00
2022-10-23,45.00
2022-10-24,38.00
2022-10-25,35.00
2022-10-26,32.00
2022-10-27,33.33
2022-10-28,35.00
2022-10-29,45.00
2022-10-30,45.00
2022-10-31,45.00
2022-11-01,45.00
2022-11-02,45.00
2022-11-03,45.00
2022-11-04,45.00
2022-11-05,45.00
2022-11-06,45.00
2022-11-07,45.00
2022-11-08,40.00
2022-11-09,35.00
2022-11-10,40.00
2022-11-11,40.00
2022-11-12,35.00
2022-11-13,35.00
2022-11-14,39.00
2022-11-15,35.00
2022-11-16,35.00
2022-11-17,35.00
2022-11-18,35.00
2022-11-19,39.00
2022-11-21,35.00
2022-11-22,35.00
2022-11-23,40.00
2022-11-24,40.00
2022-11-25,40.00
2022-11-26,35.00
2022-11-27,35.00
2022-11-28,35.00
2022-11-29,40.00
2022-11-30,35.00
2022-12-01,38.00
2022-12-02,36.00
2022-12-03,31.00
2022-12-04,30.00
2022-12-06,41.00
2022-12-07,36.00
2022-12-08,35.00
2022-12-09,31.60
2022-12-10,32.50
2022-12-11,27.50
2022-12-12,28.40
2022-12-13,28.40
2022-12-14,30.00
2022-12-15,30.00
2022-12-16,29.00
2022-12-17,27.50
2022-12-18,27.67
2022-12-19,27.50
2022-12-20,25.00
2022-12-21,24.00
2022-12-22,27.50
2022-12-23,28.00
2022-12-24,27.50
2022-12-25,27.67
2022-12-26,25.00
2022-12-27,26.80
2022-12-28,25.00
2022-12-30,22.33
2022-12-31,22.33
2023-01-01,22.33
2023-01-02,22.50
2023-01-03,22.50
2023-01-04,22.50
2023-01-06,22.50
2023-01-07,23.00
2023-01-08,22.33
2023-01-09,22.50
2023-01-10,22.50
2023-01-11,28.33
2023-01-12,28.00
2023-01-13,24.80
2023-01-14,27.50
2023-01-15,27.50
2023-01-16,27.50
2023-01-17,29.00
2023-01-18,27.50
2023-01-19,27.50
2023-01-20,23.00
2023-01-21,22.50
2023-01-22,22.50
2023-01-23,18.00
2023-01-24,18.00
2023-01-26,17.67
2023-01-27,17.50
2023-01-28,22.00
2023-01-29,22.33
2023-01-30,18.00
2023-01-31,17.50
2023-02-01,17.50
2023-02-02,23.00
2023-02-03,17.50
2023-02-04,17.50
2023-02-05,17.67
2023-02-06,17.50
2023-02-07,17.50
2023-02-08,17.50
2023-02-09,17.50
2023-02-10,17.50
2023-02-11,17.50
2023-02-12,17.67
2023-02-13,17.00
2023-02-14,17.50
2023-02-15,17.60
2023-02-16,17.50
2023-02-17,14.40
2023-02-18,17.50
2023-02-19,17.67
2023-02-20,21.00
2023-02-21,18.00
2023-02-22,17.50
2023-02-23,17.50
2023-02-24,17.50
2023-02-25,17.50
2023-02-26,17.67
2023-02-27,17.50
2023-02-28,17.50
2023-03-01,17.67
2023-03-02,17.67
2023-03-03,17.50
2023-03-05,12.33
2023-03-06,14.00
2023-03-07,14.00
2023-03-08,14.00
2023-03-09,14.00
2023-03-10,16.00
2023-03-11,17.50
2023-03-12,17.67
2023-03-13,17.50
2023-03-14,17.50
2023-03-15,17.50
2023-03-16,17.50
2023-03-17,17.50
2023-03-18,12.50
2023-03-19,12.33
2023-03-20,14.00
2023-03-21,17.50
2023-03-22,15.00
2023-03-23,12.50
2023-03-24,12.50
2023-03-25,12.50
2023-03-26,12.33
2023-03-27,12.33
2023-03-28,12.33
2023-03-29,12.33
2023-03-30,12.33
2023-03-31,12.33
2023-04-01,12.33
2023-04-02,12.33
2023-04-03,12.33
2023-04-04,12.33
2023-04-05,12.33
2023-04-06,12.33
2023-04-07,12.33
2023-04-08,12.33
2023-04-09,12.33
2023-04-10,12.33
2023-04-11,12.33
2023-04-12,12.33
2023-04-13,12.33
2023-04-14,12.33
2023-04-15,12.33
2023-04-16,12.33
2023-04-17,13.50
2023-04-18,12.33
2023-04-19,22.33
2023-04-20,12.33
2023-04-21,12.33
2023-04-22,12.33
2023-04-23,12.33
2023-04-24,12.33
2023-04-25,17.67
2023-04-26,17.67
2023-04-27,13.50
2023-04-28,12.33
2023-04-29,12.33
2023-04-30,11.00
2023-05-01,12.40
2023-05-02,22.50
2023-05-03,17.60
2023-05-04,14.00
2023-05-05,17.50
2023-05-06,14.20
2023-05-07,13.33
2023-05-08,12.40
2023-05-09,11.80
2023-05-10,11.80
2023-05-11,12.40
2023-05-12,11.80
2023-05-13,12.40
2023-05-14,12.33
2023-05-15,12.40
2023-05-16,12.40
2023-05-17,11.80
2023-05-18,12.50
2023-05-19,12.33
2023-05-20,12.40
2023-05-21,12.33
2023-05-22,12.40
2023-05-23,11.80
2023-05-24,11.80
2023-05-26,14.20
2023-05-27,11.40
2023-05-28,12.33
2023-05-29,12.40
2023-05-30,13.60
2023-05-31,12.40
2023-06-01,12.40
2023-06-02,9.60
2023-06-03,10.00
2023-06-04,11.00
2023-06-05,13.60
2023-06-06,13.60
2023-06-07,12.40
2023-06-08,12.40
2023-06-09,12.50
2023-06-10,12.33
2023-06-11,12.33
2023-06-12,12.40
2023-06-13,11.80
2023-06-14,12.50
2023-06-15,12.40
2023-06-16,12.50
2023-06-17,12.40
2023-06-18,12.33
2023-06-19,12.40
2023-06-20,12.50
2023-06-21,12.40
2023-06-22,12.40
2023-06-23,9.60
2023-06-24,9.60
2023-06-25,10.00
2023-06-26,9.60
2023-06-27,7.60
2023-06-28,12.40
2023-06-29,10.00
2023-06-30,7.60
2023-07-01,7.50
2023-07-02,10.00
2023-07-03,7.60
2023-07-04,10.00
2023-07-05,9.60
2023-07-06,10.00
2023-07-07,12.40
2023-07-08,12.50
2023-07-09,12.33
2023-07-10,13.00
2023-07-11,12.50
2023-07-12,12.50
2023-07-13,12.40
2023-07-14,12.50
2023-07-16,10.00
2023-07-17,12.50
2023-07-18,12.50
2023-07-19,12.50
2023-07-20,12.50
2023-07-21,12.33
2023-07-22,14.25
2023-07-23,15.00
2023-07-24,13.80
2023-07-25,14.25
2023-07-27,10.00
2023-07-28,12.40
2023-07-29,12.50
2023-07-30,12.33
2023-07-31,12.50
2023-08-01,12.50
2023-08-02,12.50
2023-08-03,12.50
2023-08-04,17.60
2023-08-05,17.50
2023-08-06,12.33
2023-08-07,17.00
2023-08-08,18.00
2023-08-09,17.50
2023-08-10,18.00
2023-08-11,18.00
2023-08-12,19.00
2023-08-13,22.33
2023-08-14,45.00
2023-08-15,25.00
2023-08-16,25.00
2023-08-17,35.00
2023-08-18,36.00
2023-08-19,45.00
2023-08-20,45.00
2023-08-21,45.00
2023-08-22,41.00
2023-08-23,55.00
2023-08-24,55.00
2023-08-25,50.00
2023-08-26,50.00
2023-08-27,45.00
2023-08-28,46.00
2023-08-29,55.00
2023-08-30,75.00
2023-08-31,76.00
2023-09-01,75.00
2023-09-02,66.00
2023-09-03,76.00
2023-09-04,66.00
2023-09-05,75.00
2023-09-06,75.00
2023-09-07,75.00
2023-09-08,75.00
2023-09-09,76.00
2023-09-10,65.00
2023-09-11,66.00
2023-09-12,65.00
2023-09-13,65.00
2023-09-14,65.00
2023-09-15,65.00
2023-09-16,76.00
2023-09-17,65.00
2023-09-18,65.00
2023-09-19,66.00
2023-09-20,75.00
2023-09-21,75.00
2023-09-22,65.00
2023-09-23,64.00
2023-09-24,65.00
2023-09-25,55.00
2023-09-26,65.00
2023-09-27,49.00
2023-09-28,55.00
2023-09-29,45.00
2023-09-30,45.00
2023-10-01,45.00
2023-10-02,46.67
2023-10-03,65.00
2023-10-04,65.00
2023-10-05,76.00
2023-10-06,46.00
2023-10-07,45.00
2023-10-08,45.00
2023-10-09,45.00
2023-10-10,55.00
2023-10-11,45.00
2023-10-12,45.00
2023-10-13,55.00
2023-10-14,55.00
2023-10-15,55.75
2023-10-16,55.00
2023-10-17,55.00
2023-10-18,65.00
2023-10-19,55.00
2023-10-20,56.00
2023-10-21,65.00
2023-10-22,75.00
2023-10-23,75.00
2023-10-24,65.00
2023-10-25,60.00
2023-10-26,64.00
2023-10-27,76.00
2023-10-28,64.00
2023-10-29,65.00
2023-10-30,56.00
2023-10-31,65.00
2023-11-01,65.00
2023-11-02,60.00
2023-11-03,55.00
2023-11-04,55.00
2023-11-05,46.00
2023-11-06,65.00
2023-11-07,55.00
2023-11-08,50.00
2023-11-09,50.00
2023-11-10,50.00
2023-11-11,55.00
2023-11-12,45.00
2023-11-13,45.00
2023-11-14,45.00
2023-11-15,46.67
2023-11-16,46.67
2023-11-17,66.67
2023-11-18,55.00
2023-11-19,55.00
2023-11-20,50.00
2023-11-21,45.00
2023-11-22,45.00
2023-11-23,45.00
2023-11-24,45.00
2023-11-25,45.00
2023-11-26,35.00
2023-11-27,35.00
2023-11-28,35.00
2023-11-29,45.00
2023-11-30,55.00
2023-12-01,45.00
2023-12-02,40.00
2023-12-03,35.00
2023-12-04,45.00
2023-12-05,40.00
2023-12-06,45.00
2023-12-07,45.00
2023-12-08,55.00
2023-12-09,35.00
2023-12-10,35.00
2023-12-11,35.00
2023-12-12,35.00
2023-12-13,35.00
2023-12-14,35.00
2023-12-15,35.00
2023-12-16,35.00
2023-12-17,32.33
2023-12-18,35.00
2023-12-19,35.00
2023-12-20,35.00
2023-12-21,35.00
2023-12-22,35.00
2023-12-23,35.00
2023-12-24,34.50
2023-12-25,40.00
2023-12-26,35.00
2023-12-27,45.00
2023-12-28,45.00
2023-12-29,40.00
2023-12-30,45.00
2023-12-31,37.67
2024-01-01,35.00
2024-01-02,35.00
2024-01-03,35.00
2024-01-04,35.00
2024-01-05,35.00
2024-01-06,35.00
2024-01-07,32.67
2024-01-08,35.00
2024-01-09,35.00
2024-01-10,32.00
2024-01-11,30.00
2024-01-12,27.67
2024-01-13,30.00
2024-01-14,30.00
2024-01-15,30.00
2024-01-16,35.00
2024-01-17,35.00
2024-01-18,41.40
2024-01-19,35.00
2024-01-20,35.00
2024-01-21,29.50
2024-01-22,31.60
2024-01-23,32.40
2024-01-24,30.00
2024-01-25,35.00
2024-01-26,30.00
2024-01-27,35.00
2024-01-28,35.00
2024-01-29,35.00
2024-01-30,35.00
2024-01-31,35.00
2024-02-01,55.00
2024-02-02,55.00
2024-02-03,45.00
2024-02-04,45.00
2024-02-05,35.00
2024-02-06,35.00
2024-02-08,33.75
2024-02-09,35.00
2024-02-10,37.67
2024-02-11,32.67
2024-02-12,35.00
2024-02-13,35.00
2024-02-14,34.33
2024-02-15,32.67
2024-02-16,32.67
2024-02-17,39.00
2024-02-18,35.00
2024-02-19,38.40
2024-02-20,35.00
2024-02-21,35.00
2024-02-22,35.00
2024-02-23,35.00
2024-02-24,35.00
2024-02-25,35.00
2024-02-26,35.00
2024-02-27,30.00
2024-02-28,30.00
2024-02-29,30.00
2024-03-01,31.60
2024-03-02,32.50
2024-03-04,31.00
2024-03-05,35.00
2024-03-06,35.00
2024-03-07,30.00
2024-03-08,30.00
2024-03-09,33.00
2024-03-10,32.67
2024-03-11,29.25
2024-03-12,28.40
2024-03-13,27.67
2024-03-14,27.67
2024-03-15,28.00
2024-03-16,26.00
2024-03-17,26.00
2024-03-18,24.00
2024-03-19,23.40
2024-03-20,28.00
2024-03-21,25.00
2024-03-22,24.00
2024-03-23,27.50
2024-03-24,32.67
2024-03-25,27.50
2024-03-26,29.00
2024-03-27,28.00
2024-03-28,22.50
2024-03-29,24.00
2024-03-30,20.75
2024-03-31,21.00
2024-04-01,18.40
2024-04-02,13.00
2024-04-03,12.50
2024-04-04,19.00
2024-04-05,14.00
2024-04-06,12.50
2024-04-07,12.33
2024-04-08,25.00
2024-04-09,30.00
2024-04-10,29.00
2024-04-11,35.00
2024-04-12,35.00
2024-04-13,35.00
2024-04-14,35.00
2024-04-15,45.00
2024-04-16,45.00
2024-04-17,45.00
2024-04-18,45.00
2024-04-19,45.00
2024-04-20,40.00
2024-04-21,32.67
2024-04-22,40.00
2024-04-23,39.00
2024-04-24,45.00
2024-04-25,45.00
2024-04-26,45.00
2024-04-27,45.00
2024-04-28,45.00
2024-04-29,45.00
2024-04-30,45.00
2024-05-01,45.00
2024-05-02,45.00
2024-05-03,45.00
2024-05-04,55.00
2024-05-05,55.00
2024-05-06,55.00
2024-05-07,45.00
2024-05-08,35.00
2024-05-09,35.00
2024-05-10,45.00
2024-05-11,46.00
2024-05-12,47.67
2024-05-13,55.00
2024-05-14,53.33
2024-05-15,55.00
2024-05-16,45.00
2024-05-17,45.00
2024-05-18,45.00
2024-05-19,45.00
2024-05-20,40.00
2024-05-21,40.00
2024-05-22,40.00
2024-05-23,40.00
2024-05-24,40.00
2024-05-25,40.00
2024-05-26,45.00
2024-05-27,40.00
2024-05-28,35.00
2024-05-29,35.00
2024-05-30,30.00
2024-05-31,25.00
2024-06-01,25.00
2024-06-02,35.00
2024-06-03,24.00
2024-06-04,27.67
2024-06-05,23.00
2024-06-06,22.33
2024-06-07,21.60
2024-06-08,22.00
2024-06-09,24.00
2024-06-10,19.00
2024-06-11,20.00
2024-06-12,22.00
2024-06-13,22.33
2024-06-14,22.50
2024-06-15,25.00
2024-06-16,25.00
2024-06-17,22.50
2024-06-18,22.33
2024-06-19,23.00
2024-06-20,22.33
2024-06-21,23.00
2024-06-22,22.50
2024-06-23,22.33
2024-06-24,31.60
2024-06-25,35.00
2024-06-26,30.00
2024-06-27,32.33
2024-06-28,30.75
2024-06-29,29.00
2024-06-30,27.67
2024-07-01,26.00
2024-07-02,25.67
2024-07-03,21.60
2024-07-04,22.33
2024-07-05,23.00
2024-07-06,24.00
2024-07-07,45.00
2024-07-08,35.00
2024-07-09,27.67
2024-07-10,30.00
2024-07-11,45.00
2024-07-12,36.00
2024-07-13,30.00
2024-07-14,27.67
2024-07-15,55.00
2024-07-16,55.00
2024-07-17,45.00
2024-07-18,45.00
2024-07-19,45.00
2024-07-20,45.00
2024-07-21,55.00
2024-07-22,45.00
2024-07-23,45.00
2024-07-24,47.00
2024-07-25,45.00
2024-07-26,45.00
2024-07-27,45.00
2024-07-28,40.00
2024-07-29,45.00
2024-07-30,45.00
2024-07-31,41.00
2024-08-01,57.67
2024-08-02,66.67
2024-08-03,76.00
2024-08-04,75.00
2024-08-05,66.00
2024-08-06,45.00
2024-08-07,66.00
2024-08-08,55.00
2024-08-09,65.00
2024-08-10,65.00
2024-08-11,65.00
2024-08-12,75.00
2024-08-13,75.00
2024-08-14,76.00
2024-08-15,75.00
2024-08-16,65.00
2024-08-17,65.00
2024-08-18,65.00
2024-08-19,66.00
2024-08-20,65.00
2024-08-21,64.00
2024-08-22,55.00
2024-08-23,65.00
2024-08-24,65.00
2024-08-25,65.00
2024-08-26,66.00
2024-08-27,55.00
2024-08-28,66.00
2024-08-29,65.00
2024-08-30,65.00
2024-08-31,65.00
2024-09-01,65.00
2024-09-02,65.00
2024-09-03,65.00
2024-09-04,65.00
2024-09-05,65.00
2024-09-06,55.00
2024-09-07,55.00
2024-09-08,55.00
2024-09-09,55.00
2024-09-10,55.00
2024-09-11,55.00
2024-09-12,55.00
2024-09-13,55.00
2024-09-14,55.00
2024-09-15,55.00
2024-09-16,45.00
2024-09-17,45.00
2024-09-18,45.00
2024-09-19,45.00
2024-09-20,45.00
2024-09-21,45.00
2024-09-22,45.00
2024-09-23,55.00
2024-09-24,55.00
2024-09-25,45.00
2024-09-26,45.00
2024-09-27,45.00
2024-09-28,65.00
2024-09-29,85.00
2024-09-30,105.00
2024-10-01,75.00
2024-10-02,75.00
2024-10-03,65.00
2024-10-04,55.00
2024-10-05,45.00
2024-10-06,45.00
2024-10-07,55.00
2024-10-08,45.00
2024-10-09,45.00
2024-10-10,55.00
2024-10-11,55.75
2024-10-12,45.00
2024-10-13,55.00
2024-10-14,75.00
2024-10-15,55.00
2024-10-16,55.00
2024-10-17,55.00
2024-10-18,45.00
2024-10-19,45.00
2024-10-20,50.00
2024-10-21,45.00
2024-10-22,45.00
2024-10-23,45.00
2024-10-24,55.00
2024-10-25,45.00
2024-10-26,45.00
2024-10-27,45.00
2024-10-28,45.00
2024-10-29,45.00
2024-10-30,45.00
2024-10-31,45.00
2024-11-01,37.67
2024-11-02,45.00
2024-11-03,55.00
2024-11-04,35.00
2024-11-05,91.67
2024-11-06,55.00
2024-11-07,55.00
2024-11-08,55.00
2024-11-09,45.00
2024-11-10,45.00
2024-11-11,45.00
2024-11-12,55.00
2024-11-13,75.00
2024-11-14,75.00
2024-11-15,57.67
2024-11-16,55.00
2024-11-17,65.00
2024-11-18,65.00
2024-11-19,75.00
2024-11-20,65.00
2024-11-21,90.00
2024-11-22,95.00
2024-11-23,95.00
2024-11-24,85.00
2024-11-25,95.00
2024-11-26,88.75
2024-11-27,85.00
2024-11-28,75.00
2024-11-29,75.00
2024-11-30,75.00
2024-12-01,65.00
2024-12-02,65.00
2024-12-03,65.00
2024-12-04,55.00
2024-12-05,55.00
2024-12-06,55.00
2024-12-07,65.00
2024-12-08,65.00
2024-12-09,55.00
2024-12-10,55.00
2024-12-11,55.00
2024-12-12,50.00
2024-12-13,50.00
2024-12-14,45.00
2024-12-15,55.00
2024-12-16,55.00
2024-12-17,55.00
2024-12-18,55.00
2024-12-19,45.00
2024-12-20,55.00
2024-12-21,55.00
2024-12-22,55.00
2024-12-23,55.00
